# Starting date:             2015-05-25 12:29:59
# Cluster job name:          fribourg.m1.r2c.r.goal
# Cluster job ID:            7827438
# Cluster node:              hnode11
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c -r
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
210,1002,N,N,5.569,4.566,1.0,0.3,s15_t1.0_a0.3_010.gff
211,111,N,N,2.868,1.715,1.0,0.3,s15_t1.0_a0.3_011.gff
212,27,N,N,2.579,1.432,1.0,0.3,s15_t1.0_a0.3_012.gff
213,81,N,N,2.883,1.637,1.0,0.3,s15_t1.0_a0.3_013.gff
214,49,N,N,2.709,1.554,1.0,0.3,s15_t1.0_a0.3_014.gff
215,97,N,N,3.394,1.921,1.0,0.3,s15_t1.0_a0.3_015.gff
216,37,N,N,2.660,1.557,1.0,0.3,s15_t1.0_a0.3_016.gff
217,24,N,N,2.630,1.467,1.0,0.3,s15_t1.0_a0.3_017.gff
218,104,N,N,3.343,2.072,1.0,0.3,s15_t1.0_a0.3_018.gff
219,141,N,N,3.573,1.857,1.0,0.3,s15_t1.0_a0.3_019.gff
220,6,N,N,2.461,1.762,1.0,0.3,s15_t1.0_a0.3_020.gff
221,5,N,N,2.500,1.547,1.0,0.3,s15_t1.0_a0.3_021.gff
222,16,N,N,2.532,1.540,1.0,0.3,s15_t1.0_a0.3_022.gff
223,39,N,N,2.716,2.530,1.0,0.3,s15_t1.0_a0.3_023.gff
224,10,N,N,2.530,1.375,1.0,0.3,s15_t1.0_a0.3_024.gff
225,154,N,N,2.997,1.716,1.0,0.3,s15_t1.0_a0.3_025.gff
226,1629,N,N,6.454,3.447,1.0,0.3,s15_t1.0_a0.3_026.gff
227,14,N,N,2.823,1.600,1.0,0.3,s15_t1.0_a0.3_027.gff
228,120,N,N,3.208,2.475,1.0,0.3,s15_t1.0_a0.3_028.gff
229,116,N,N,2.917,1.913,1.0,0.3,s15_t1.0_a0.3_029.gff
230,8,N,N,2.491,1.316,1.0,0.3,s15_t1.0_a0.3_030.gff
231,252,N,N,3.281,1.990,1.0,0.3,s15_t1.0_a0.3_031.gff
232,16,N,N,2.538,1.424,1.0,0.3,s15_t1.0_a0.3_032.gff
233,652,N,N,4.179,2.231,1.0,0.3,s15_t1.0_a0.3_033.gff
234,46,N,N,2.697,2.214,1.0,0.3,s15_t1.0_a0.3_034.gff
235,648,N,N,4.175,2.310,1.0,0.3,s15_t1.0_a0.3_035.gff
236,4062,N,N,12.327,8.262,1.0,0.3,s15_t1.0_a0.3_036.gff
237,29,N,N,2.631,1.495,1.0,0.3,s15_t1.0_a0.3_037.gff
238,2007,N,N,6.927,3.597,1.0,0.3,s15_t1.0_a0.3_038.gff
239,10,N,N,2.476,1.421,1.0,0.3,s15_t1.0_a0.3_039.gff
240,286,N,N,3.724,2.080,1.0,0.3,s15_t1.0_a0.3_040.gff
241,274,N,N,3.530,2.072,1.0,0.3,s15_t1.0_a0.3_041.gff
242,93,N,N,2.783,1.650,1.0,0.3,s15_t1.0_a0.3_042.gff
243,296,N,N,3.445,1.962,1.0,0.3,s15_t1.0_a0.3_043.gff
244,103,N,N,2.885,1.651,1.0,0.3,s15_t1.0_a0.3_044.gff
245,104,N,N,2.880,2.525,1.0,0.3,s15_t1.0_a0.3_045.gff
246,91,N,N,3.157,2.103,1.0,0.3,s15_t1.0_a0.3_046.gff
247,60,N,N,2.851,1.738,1.0,0.3,s15_t1.0_a0.3_047.gff
248,13,N,N,2.532,1.850,1.0,0.3,s15_t1.0_a0.3_048.gff
249,102,N,N,3.086,1.725,1.0,0.3,s15_t1.0_a0.3_049.gff
250,107,N,N,2.907,1.702,1.0,0.3,s15_t1.0_a0.3_050.gff
251,14,N,N,2.521,1.461,1.0,0.3,s15_t1.0_a0.3_051.gff
252,235,N,N,3.385,2.031,1.0,0.3,s15_t1.0_a0.3_052.gff
253,26,N,N,2.710,1.594,1.0,0.3,s15_t1.0_a0.3_053.gff
254,78,N,N,3.236,1.783,1.0,0.3,s15_t1.0_a0.3_054.gff
255,90,N,N,2.913,1.715,1.0,0.3,s15_t1.0_a0.3_055.gff
256,87,N,N,3.152,1.759,1.0,0.3,s15_t1.0_a0.3_056.gff
257,874,N,N,5.512,3.912,1.0,0.3,s15_t1.0_a0.3_057.gff
258,165,N,N,3.510,2.023,1.0,0.3,s15_t1.0_a0.3_058.gff
259,62,N,N,2.929,2.345,1.0,0.3,s15_t1.0_a0.3_059.gff
260,238,N,N,3.506,2.356,1.0,0.3,s15_t1.0_a0.3_060.gff
261,743,N,N,5.623,2.780,1.0,0.3,s15_t1.0_a0.3_061.gff
262,23,N,N,2.557,1.565,1.0,0.3,s15_t1.0_a0.3_062.gff
263,57,N,N,2.779,2.217,1.0,0.3,s15_t1.0_a0.3_063.gff
264,165,N,N,3.653,2.438,1.0,0.3,s15_t1.0_a0.3_064.gff
265,89,N,N,2.893,1.796,1.0,0.3,s15_t1.0_a0.3_065.gff
266,845,N,N,4.821,2.983,1.0,0.3,s15_t1.0_a0.3_066.gff
267,4,N,N,2.487,2.386,1.0,0.3,s15_t1.0_a0.3_067.gff
268,128,N,N,3.175,2.123,1.0,0.3,s15_t1.0_a0.3_068.gff
269,99,N,N,2.882,2.040,1.0,0.3,s15_t1.0_a0.3_069.gff
270,22,N,N,2.590,1.564,1.0,0.3,s15_t1.0_a0.3_070.gff
271,715,N,N,8.154,4.954,1.0,0.3,s15_t1.0_a0.3_071.gff
272,32049,N,N,433.632,422.271,1.0,0.3,s15_t1.0_a0.3_072.gff
273,586,N,N,5.225,2.706,1.0,0.3,s15_t1.0_a0.3_073.gff
274,120,N,N,2.808,1.530,1.0,0.3,s15_t1.0_a0.3_074.gff
275,468,N,N,3.688,1.984,1.0,0.3,s15_t1.0_a0.3_075.gff
276,33,N,N,2.487,1.360,1.0,0.3,s15_t1.0_a0.3_076.gff
277,1065,N,N,5.313,2.583,1.0,0.3,s15_t1.0_a0.3_077.gff
278,281,N,N,3.437,1.820,1.0,0.3,s15_t1.0_a0.3_078.gff
279,264,N,N,3.356,1.820,1.0,0.3,s15_t1.0_a0.3_079.gff
280,97,N,N,3.116,1.655,1.0,0.3,s15_t1.0_a0.3_080.gff
281,75,N,N,2.767,1.484,1.0,0.3,s15_t1.0_a0.3_081.gff
282,166,N,N,3.013,1.613,1.0,0.3,s15_t1.0_a0.3_082.gff
283,639,N,N,4.694,2.328,1.0,0.3,s15_t1.0_a0.3_083.gff
284,32,N,N,2.586,1.368,1.0,0.3,s15_t1.0_a0.3_084.gff
285,161,N,N,3.041,1.633,1.0,0.3,s15_t1.0_a0.3_085.gff
286,58,N,N,2.683,1.428,1.0,0.3,s15_t1.0_a0.3_086.gff
287,22,N,N,2.530,1.338,1.0,0.3,s15_t1.0_a0.3_087.gff
288,35,N,N,2.601,1.384,1.0,0.3,s15_t1.0_a0.3_088.gff
289,29,N,N,2.590,1.371,1.0,0.3,s15_t1.0_a0.3_089.gff
290,60,N,N,2.997,1.610,1.0,0.3,s15_t1.0_a0.3_090.gff
291,16,N,N,2.511,1.351,1.0,0.3,s15_t1.0_a0.3_091.gff
292,261,N,N,3.310,1.769,1.0,0.3,s15_t1.0_a0.3_092.gff
293,832,N,N,6.501,3.145,1.0,0.3,s15_t1.0_a0.3_093.gff
294,79,N,N,2.800,1.510,1.0,0.3,s15_t1.0_a0.3_094.gff
295,293,N,N,3.336,1.794,1.0,0.3,s15_t1.0_a0.3_095.gff
296,53,N,N,2.627,1.437,1.0,0.3,s15_t1.0_a0.3_096.gff
297,72,N,N,3.031,1.641,1.0,0.3,s15_t1.0_a0.3_097.gff
298,46,N,N,2.553,1.391,1.0,0.3,s15_t1.0_a0.3_098.gff
299,194,N,N,3.569,1.910,1.0,0.3,s15_t1.0_a0.3_099.gff
300,66,N,N,2.651,1.440,1.0,0.3,s15_t1.0_a0.3_100.gff
301,119,N,N,3.074,1.685,1.0,0.4,s15_t1.0_a0.4_001.gff
302,161,N,N,2.948,1.590,1.0,0.4,s15_t1.0_a0.4_002.gff
303,50,N,N,2.647,1.433,1.0,0.4,s15_t1.0_a0.4_003.gff
304,91,N,N,2.855,1.512,1.0,0.4,s15_t1.0_a0.4_004.gff
305,15,N,N,2.536,1.347,1.0,0.4,s15_t1.0_a0.4_005.gff
