# Starting date:             2015-05-16 16:32:19
# Cluster job name:          fribourg.r2c.c.goal
# Cluster job ID:            7369707
# Cluster node:              hnode03
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -r2c -c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
291,59,N,N,2.428,5.346,1.0,0.3,s15_t1.0_a0.3_091.gff
292,864,N,N,3.686,2.806,1.0,0.3,s15_t1.0_a0.3_092.gff
293,7094,N,N,12.969,15.447,1.0,0.3,s15_t1.0_a0.3_093.gff
294,373,N,N,3.134,4.608,1.0,0.3,s15_t1.0_a0.3_094.gff
295,1237,N,N,4.250,4.129,1.0,0.3,s15_t1.0_a0.3_095.gff
296,156,N,N,2.762,4.636,1.0,0.3,s15_t1.0_a0.3_096.gff
297,515,N,N,3.437,1.973,1.0,0.3,s15_t1.0_a0.3_097.gff
298,114,N,N,2.583,6.713,1.0,0.3,s15_t1.0_a0.3_098.gff
299,2859,N,N,7.481,4.237,1.0,0.3,s15_t1.0_a0.3_099.gff
300,182,N,N,2.717,6.692,1.0,0.3,s15_t1.0_a0.3_100.gff
301,614,N,N,3.600,8.355,1.0,0.4,s15_t1.0_a0.4_001.gff
302,401,N,N,3.301,4.133,1.0,0.4,s15_t1.0_a0.4_002.gff
303,103,N,N,2.598,6.918,1.0,0.4,s15_t1.0_a0.4_003.gff
304,255,N,N,2.907,3.817,1.0,0.4,s15_t1.0_a0.4_004.gff
305,28,N,N,2.390,1.306,1.0,0.4,s15_t1.0_a0.4_005.gff
