# Starting date:             2015-05-25 12:30:00
# Cluster job name:          fribourg.m1.r2c.c.r.goal
# Cluster job ID:            7827437
# Cluster node:              hnode13
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c -c -r
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
265,223,N,N,3.448,1.992,1.0,0.3,s15_t1.0_a0.3_065.gff
266,1948,N,N,7.420,4.111,1.0,0.3,s15_t1.0_a0.3_066.gff
267,6,N,N,2.660,1.501,1.0,0.3,s15_t1.0_a0.3_067.gff
268,386,N,N,3.797,2.165,1.0,0.3,s15_t1.0_a0.3_068.gff
269,125,N,N,3.133,1.637,1.0,0.3,s15_t1.0_a0.3_069.gff
270,42,N,N,2.796,1.628,1.0,0.3,s15_t1.0_a0.3_070.gff
271,3628,N,N,9.950,6.173,1.0,0.3,s15_t1.0_a0.3_071.gff
272,NA,Y,N,601.556,600.411,1.0,0.3,s15_t1.0_a0.3_072.gff
273,2051,N,N,8.049,4.163,1.0,0.3,s15_t1.0_a0.3_073.gff
274,192,N,N,3.322,2.037,1.0,0.3,s15_t1.0_a0.3_074.gff
275,1045,N,N,5.915,2.887,1.0,0.3,s15_t1.0_a0.3_075.gff
276,102,N,N,3.043,1.791,1.0,0.3,s15_t1.0_a0.3_076.gff
277,1419,N,N,6.422,3.043,1.0,0.3,s15_t1.0_a0.3_077.gff
278,510,N,N,4.232,2.783,1.0,0.3,s15_t1.0_a0.3_078.gff
279,617,N,N,4.254,2.304,1.0,0.3,s15_t1.0_a0.3_079.gff
280,560,N,N,4.263,2.274,1.0,0.3,s15_t1.0_a0.3_080.gff
281,175,N,N,3.272,1.797,1.0,0.3,s15_t1.0_a0.3_081.gff
282,225,N,N,3.398,1.785,1.0,0.3,s15_t1.0_a0.3_082.gff
283,1475,N,N,6.981,3.769,1.0,0.3,s15_t1.0_a0.3_083.gff
284,67,N,N,2.892,1.591,1.0,0.3,s15_t1.0_a0.3_084.gff
285,241,N,N,3.690,2.086,1.0,0.3,s15_t1.0_a0.3_085.gff
286,40,N,N,2.838,1.671,1.0,0.3,s15_t1.0_a0.3_086.gff
287,41,N,N,2.787,1.572,1.0,0.3,s15_t1.0_a0.3_087.gff
288,51,N,N,2.832,1.627,1.0,0.3,s15_t1.0_a0.3_088.gff
289,82,N,N,2.974,2.995,1.0,0.3,s15_t1.0_a0.3_089.gff
290,348,N,N,3.634,2.342,1.0,0.3,s15_t1.0_a0.3_090.gff
291,57,N,N,2.875,1.609,1.0,0.3,s15_t1.0_a0.3_091.gff
292,443,N,N,4.002,2.707,1.0,0.3,s15_t1.0_a0.3_092.gff
293,2614,N,N,9.202,4.955,1.0,0.3,s15_t1.0_a0.3_093.gff
294,128,N,N,3.348,2.296,1.0,0.3,s15_t1.0_a0.3_094.gff
295,620,N,N,4.239,2.336,1.0,0.3,s15_t1.0_a0.3_095.gff
296,135,N,N,3.177,1.733,1.0,0.3,s15_t1.0_a0.3_096.gff
297,365,N,N,3.759,2.201,1.0,0.3,s15_t1.0_a0.3_097.gff
298,112,N,N,3.062,1.786,1.0,0.3,s15_t1.0_a0.3_098.gff
299,801,N,N,4.532,2.502,1.0,0.3,s15_t1.0_a0.3_099.gff
300,140,N,N,3.185,2.212,1.0,0.3,s15_t1.0_a0.3_100.gff
301,450,N,N,3.821,2.715,1.0,0.4,s15_t1.0_a0.4_001.gff
302,195,N,N,3.552,2.809,1.0,0.4,s15_t1.0_a0.4_002.gff
303,85,N,N,2.992,1.624,1.0,0.4,s15_t1.0_a0.4_003.gff
304,171,N,N,3.307,1.925,1.0,0.4,s15_t1.0_a0.4_004.gff
